# t                      a
2.591090001232919902e-03 2.821307675939470957e-03
2.618001094769838687e-03 2.840883690183303948e-03
2.645193087890350923e-03 2.860595535175741895e-03
2.672668902587104454e-03 2.880444153396298067e-03
2.700431491179599262e-03 2.900430493863991651e-03
2.728483837727501381e-03 2.920555512182745027e-03
2.756828957839684534e-03 2.940820170587063812e-03
2.785469898985092584e-03 2.961225437988034351e-03
2.814409740815814430e-03 2.981772290019673362e-03
2.843651595487938465e-03 3.002461709085549064e-03
2.873198607987958141e-03 3.023294684405776565e-03
2.903054085070743383e-03 3.044272212064302961e-03
2.933220964627335746e-03 3.065395295056526793e-03
2.963702640373044005e-03 3.086664943337274428e-03
2.994502391655772498e-03 3.108082173869063970e-03
3.025623532588949359e-03 3.129648010670750373e-03
3.057069412190304390e-03 3.151363484866479339e-03
3.088843413901142497e-03 3.173229634734976452e-03
3.120948957179513726e-03 3.195247505759213607e-03
3.153389497354774050e-03 3.217418150676371654e-03
3.186168525968423836e-03 3.239742629528195514e-03
3.219289571345872701e-03 3.262222009711669788e-03
3.252756198046879120e-03 3.284857366030043482e-03
3.286572008547538302e-03 3.307649780744242440e-03
3.320740642747343173e-03 3.330600343624588386e-03
3.355265678015805463e-03 3.353710152002928671e-03
3.390151021618547332e-03 3.376980310825091272e-03
3.425400337324856735e-03 3.400411932703706255e-03
3.461017418995514759e-03 3.424006137971425789e-03
3.497006100360521529e-03 3.447764054734464220e-03
3.533370255422107163e-03 3.471686818926559247e-03
3.570113798188278252e-03 3.495775574363275268e-03
3.607240683132450186e-03 3.520031472796678832e-03
3.644754906207080779e-03 3.544455673970435625e-03
3.682660504973566361e-03 3.569049345675229679e-03
3.720961559028567421e-03 3.593813663804625805e-03
3.759662190440326256e-03 3.618749812411280273e-03
3.798766564191645954e-03 3.643858983763544404e-03
3.838278888622869388e-03 3.669142378402494038e-03
3.878203415882629755e-03 3.694601205199302477e-03
3.918544442383042024e-03 3.720236681413065759e-03
3.959306309256004595e-03 3.746050032748993088e-03
4.000493402827264532e-03 3.772042493416997554e-03
4.042110155074939669e-03 3.798215306190736145e-03
4.084161044115796300e-03 3.824569722466999305e-03
4.126650594690416639e-03 3.851107002325568872e-03
4.169583378817120177e-03 3.877828414589457214e-03
4.212964016352626316e-03 3.904735236885560103e-03
4.256797174506886904e-03 3.931828755705770589e-03
4.301087569789307195e-03 3.959110266468458469e-03
4.345839917397008832e-03 3.986581073580438943e-03
4.391059121870099190e-03 4.014242490499322046e-03
4.436750006089561736e-03 4.042095839796306170e-03
4.482917486266168282e-03 4.070142453219439092e-03
4.529566549226426118e-03 4.098383671757261509e-03
4.576718295015379766e-03 4.126820845702951907e-03
4.624329411274884748e-03 4.155455334718875619e-03
4.672453443798295879e-03 4.184288507901580585e-03
4.721079428875673244e-03 4.213321743847289226e-03
4.770212629967795180e-03 4.242556430717777174e-03
4.819858247842256048e-03 4.271993966306776754e-03
4.870021673712087405e-03 4.301635758106795056e-03
4.920708302177610391e-03 4.331483223376398663e-03
4.971923585572966472e-03 4.361537789208005771e-03
5.023673033334395341e-03 4.391800892596085977e-03
5.075962213744398752e-03 4.422273980505896963e-03
5.128796754677809530e-03 4.452958509942655727e-03
5.182182342995609800e-03 4.483855948021185991e-03
5.236124726340161614e-03 4.514967772036101654e-03
5.290629713598169956e-03 4.546295469532399616e-03
5.345703177299874695e-03 4.577840538376616412e-03
5.401351053691215084e-03 4.609604486828434121e-03
5.457579346024530806e-03 4.641588833612777208e-03
5.514394124262132421e-03 4.673795107992463616e-03
5.571801540254160343e-03 4.706224849841281720e-03
5.629807853688937810e-03 4.738879609717651029e-03
5.688419571621359735e-03 4.771760948938746048e-03
5.747649623927484838e-03 4.804870439655129291e-03
5.807483392361810146e-03 4.838209664925957609e-03
5.867948433888823742e-03 4.871780218794630885e-03
5.929043680475086162e-03 4.905583706365045267e-03
5.990775942414037700e-03 4.939621743878320863e-03
6.053152615615118790e-03 4.973895958790062848e-03
6.116179623991911327e-03 5.008407989848212387e-03
6.179880205609221064e-03 5.043159487171358993e-03
6.244227137307765615e-03 5.078152112327670442e-03
6.309245446557641343e-03 5.113387538414325764e-03
6.374942028662065538e-03 5.148867450137492065e-03
6.441323914643469137e-03 5.184593543892912840e-03
6.508387361387145062e-03 5.220567527846975073e-03
6.576162252747373357e-03 5.256791122018419048e-03
6.644643714839524803e-03 5.293266058360561639e-03
6.713839408319042731e-03 5.329994080844087725e-03
6.783756754269674658e-03 5.366976945540476510e-03
6.854403266347784338e-03 5.404216420705915298e-03
6.925786774235829710e-03 5.441714286865887221e-03
6.997914446684959031e-03 5.479472336900287170e-03
7.070794331081263137e-03 5.517492376129128420e-03
7.144434265529351832e-03 5.555776222398878077e-03
7.218842171280657680e-03 5.594325706169377133e-03
7.294026053057621126e-03 5.633142670601352063e-03
7.369993999619904243e-03 5.672228971644543115e-03
7.446754184470492574e-03 5.711586478126434545e-03
7.524314866611757011e-03 5.751217071841613696e-03
7.602684391335932587e-03 5.791122647641758041e-03
7.681871191196563628e-03 5.831305113526218976e-03
7.761883786765675849e-03 5.871766390733255264e-03
7.842730787577465931e-03 5.912508413831881436e-03
7.924420893037574173e-03 5.953533130814370189e-03
8.006962893769785025e-03 5.994842503189408769e-03
8.090365671840292136e-03 6.036438506075864248e-03
8.174638201437154847e-03 6.078323128297229670e-03
8.259789550902006325e-03 6.120498372476702517e-03
8.345828883238535709e-03 6.162966255132942307e-03
8.432765457120570615e-03 6.205728806776500406e-03
8.520608627906820984e-03 6.248788072006888211e-03
8.609367848680047827e-03 6.292146109610343568e-03
8.699052742497047006e-03 6.335804992658253774e-03
8.789672809355273883e-03 6.379766808606282015e-03
8.881237883635815719e-03 6.424033659394191159e-03
8.973757820081250045e-03 6.468607661546327617e-03
9.067242576459520406e-03 6.513490946272802555e-03
9.161702216107457317e-03 6.558685659571435525e-03
9.257146907495570828e-03 6.604193962330305243e-03
9.353586926938104937e-03 6.650018030431118291e-03
9.451032660479306499e-03 6.696160054853222271e-03
9.549494603704687321e-03 6.742622241778342337e-03
9.648983366175254914e-03 6.789406812696112230e-03
9.749509673369292570e-03 6.836516004510238484e-03
9.851084370253945094e-03 6.883952069645496441e-03
9.953718426709775441e-03 6.931717276155407136e-03
1.005742295449829279e-02 6.979813907830660115e-03
1.016220921100674177e-02 7.028244264308352446e-03
1.026773382688328171e-02 7.077010661181889518e-03
1.037460817756374540e-02 7.126115430111745405e-03
1.048259782163962414e-02 7.175560918936928385e-03
1.059171437866956653e-02 7.225349491787214085e-03
1.070196959028346315e-02 7.275483529196232965e-03
1.081337532003811761e-02 7.325965428215230023e-03
1.092594355503262102e-02 7.376797602527730875e-03
1.103968640823204880e-02 7.427982482564918221e-03
1.115461611856071941e-02 7.479522515621821015e-03
1.127074505326252848e-02 7.531420165974375344e-03
1.138808570851934307e-02 7.583677914997190468e-03
1.150665071030698358e-02 7.636298261282242067e-03
1.162645281755047763e-02 7.689283720758313158e-03
1.174750492166220725e-02 7.742636826811269413e-03
1.186982004890002260e-02 7.796360130405236531e-03
1.199341135964559699e-02 7.850456200204509669e-03
1.211829215639359178e-02 7.904927622696419562e-03
1.224447587485876995e-02 7.959777002314986222e-03
1.237197609268458551e-02 8.015006961565405291e-03
1.250080652947871060e-02 8.070620141149507584e-03
1.263098104842729982e-02 8.126619200091946341e-03
1.276251365700775339e-02 8.183006815867388886e-03
1.289541851002184644e-02 8.239785684528520143e-03
1.302970990760620937e-02 8.296958520834906564e-03
1.316540229996187791e-02 8.354528058382871408e-03
1.330251028755857420e-02 8.412497049736117685e-03
1.344104862373262863e-02 8.470868266557402340e-03
1.358103215859185128e-02 8.529644499741025759e-03
1.372247606524345728e-02 8.588828559546249353e-03
1.386539550933618345e-02 8.648423275731726215e-03
1.400980586917976653e-02 8.708431497690724554e-03
1.415572268409292719e-02 8.768856094587426653e-03
1.430316165415468008e-02 8.829699955494091715e-03
1.445213864316862926e-02 8.890965989529158939e-03
1.460266968078127378e-02 8.952657125996400095e-03
1.475477096388310913e-02 9.014776314524916914e-03
1.490845885781877031e-02 9.077326525210224414e-03
1.506374989890057678e-02 9.140310748756232812e-03
1.522066079572747740e-02 9.203731996618221695e-03
1.537920843059281326e-02 9.267593301146882789e-03
1.553940986273283018e-02 9.331897715733238757e-03
1.570128232893064010e-02 9.396648314954691300e-03
1.586484324504610841e-02 9.461848194722002545e-03
1.603011020976174636e-02 9.527500472427289507e-03
1.619710100476034684e-02 9.593608287093146128e-03
1.636583359467391405e-02 9.660174799522646544e-03
1.653632613307220653e-02 9.727203192450536648e-03
1.670859696379056389e-02 9.794696670695395360e-03
1.688266462176257407e-02 9.862658461312821118e-03
1.705854783473869860e-02 9.931091813749801447e-03
1.723626552412338073e-02 1.000000000000000021e-02
1.741583680972235912e-02 1.006938631476027649e-02
1.759728101058643732e-02 1.013925407558815411e-02
1.778061764711868706e-02 1.020960662306046561e-02
1.796586644311059730e-02 1.028044732093309245e-02
1.815304822723206798e-02 1.035177955630176179e-02
1.834218241714169126e-02 1.042360673976401760e-02
1.853328926086716608e-02 1.049593230558227772e-02
1.872638932008307763e-02 1.056875971184803933e-02
1.892150337125219836e-02 1.064209244064724148e-02
1.911865240775267524e-02 1.071593399822671176e-02
1.931785764172322048e-02 1.079028791516184124e-02
1.951914050632352557e-02 1.086515774652538346e-02
1.972252265802131727e-02 1.094054707205742438e-02
1.992802597889941491e-02 1.101645949633656314e-02
2.013567257900050061e-02 1.109289864895222737e-02
2.034548479856756326e-02 1.116986818467823224e-02
2.055748521073063467e-02 1.124737178364751920e-02
2.077169662386934429e-02 1.132541315152811416e-02
2.098814208459497815e-02 1.140399601970032428e-02
2.120684487709766780e-02 1.148312414543511094e-02
2.142782852921264886e-02 1.156280131207376022e-02
2.165111681406339111e-02 1.164303132920876775e-02
2.187673375235753975e-02 1.172381803286598467e-02
2.210470361441418258e-02 1.180516528568804902e-02
2.233505092404074882e-02 1.188707697711903315e-02
2.256780045838645971e-02 1.196955702359043389e-02
2.280297725580048701e-02 1.205260936870842549e-02
2.304060661254347248e-02 1.213623798344240501e-02
2.328071408801223735e-02 1.222044686631488034e-02
2.352332550845236819e-02 1.230524004359261590e-02
2.376846696880340754e-02 1.239062156947916271e-02
2.401616483581413969e-02 1.247659552630869806e-02
2.426644575070490556e-02 1.256316602474120796e-02
2.451933663350413378e-02 1.265033720395903130e-02
2.477486468249100876e-02 1.273811323186478488e-02
2.503305737913152224e-02 1.282649830528060503e-02
2.529394237850390165e-02 1.291549665014883955e-02
2.555754795588360134e-02 1.300511252173409266e-02
2.582390235618591684e-02 1.309535020482666991e-02
2.609303422497454700e-02 1.318621401394748545e-02
2.636497250602797687e-02 1.327770829355429810e-02
2.663974644526966723e-02 1.336983741824946531e-02
2.691738559399880354e-02 1.346260579298910395e-02
2.719791981219654015e-02 1.355601785329368231e-02
2.748137926901671885e-02 1.365007806546013856e-02
2.776779444988463491e-02 1.374479092677537324e-02
2.805719615845991138e-02 1.384016096573131502e-02
2.834961552001157709e-02 1.393619274224142807e-02
2.864508398519060445e-02 1.403289084785872519e-02
2.894363333385351761e-02 1.413025990599533696e-02
2.924529568073341163e-02 1.422830457214352591e-02
2.955010339066110187e-02 1.432702953409830879e-02
2.985810459250192589e-02 1.442643951218158110e-02
3.016930218455970286e-02 1.452653925946780465e-02
3.048374458850777041e-02 1.462733356201129965e-02
3.080146562194373966e-02 1.472882723907502529e-02
3.112249946502187309e-02 1.483102514336104467e-02
3.144688065862343701e-02 1.493393216124252500e-02
3.177464407405427432e-02 1.503755321299737706e-02
3.210582498256697032e-02 1.514189325304352018e-02
3.244044182975990703e-02 1.524695727017573790e-02
3.277856478181927907e-02 1.535275028780422671e-02
3.312021315800905280e-02 1.545927736419477720e-02
3.346542378332561379e-02 1.556654359271061189e-02
3.381423378531888541e-02 1.567455410205595076e-02
3.416668068446670342e-02 1.578331405652117284e-02
3.452280239444349003e-02 1.589282865622978005e-02
3.488263722465156230e-02 1.600310313738700918e-02
3.524622388422459646e-02 1.611414277253019056e-02
3.561360148625979799e-02 1.622595287078087284e-02
3.598480955187021574e-02 1.633853877809861299e-02
3.635988801393285480e-02 1.645190587753662601e-02
3.673887722247325821e-02 1.656605958949914498e-02
3.712181795038315552e-02 1.668100537200059227e-02
3.750875143776499082e-02 1.679674872092653051e-02
3.789971921098999469e-02 1.691329517029648011e-02
3.829476338315784129e-02 1.703065029252844378e-02
3.869392645253565827e-02 1.714881969870540174e-02
3.909725136030516024e-02 1.726780903884355886e-02
3.950478149570300912e-02 1.738762400216250364e-02
3.991656069945136165e-02 1.750827031735724404e-02
4.033263327149171074e-02 1.762975375287205784e-02
4.075304397242372756e-02 1.775208011717635190e-02
4.117783802767525925e-02 1.787525525904235316e-02
4.160706113555810715e-02 1.799928506782476345e-02
4.204075947072082042e-02 1.812417547374236756e-02
4.247897968913581790e-02 1.824993244816152521e-02
4.292176893271125449e-02 1.837656200388171346e-02
4.336917483505974003e-02 1.850407019542302245e-02
4.382124555336618099e-02 1.863246311931559748e-02
4.427802964125614194e-02 1.876174691439120440e-02
4.473957629349788190e-02 1.889192776207666499e-02
4.520593515598546330e-02 1.902301188668944695e-02
4.567715639490120549e-02 1.915500555573527997e-02
4.615329069853867094e-02 1.928791508020777715e-02
4.663438928361095248e-02 1.942174681489025612e-02
4.712050389871678957e-02 1.955650715865949255e-02
4.761168683641091304e-02 1.969220255479172538e-02
4.810799092511496011e-02 1.982883949127071249e-02
4.860946954044841062e-02 1.996642450109793396e-02
4.911617662525923078e-02 2.010496416260498104e-02
4.962816667572166052e-02 2.024446509976803726e-02
5.014549475875117179e-02 2.038493398252463201e-02
5.066821651259288684e-02 2.052637752709252084e-02
5.119638816476278220e-02 2.066880249629082095e-02
5.173006652797983163e-02 2.081221569986338102e-02
5.226930901685709896e-02 2.095662399480432980e-02
5.281417355992988616e-02 2.110203428568595621e-02
5.336471884456649162e-02 2.124845352498882720e-02
5.392100406731013817e-02 2.139588871343421628e-02
5.448308910732911625e-02 2.154434690031883232e-02
5.505102592116471738e-02 2.169383518385184506e-02
5.562489387021439524e-02 2.184436071149427339e-02
5.620474459897571717e-02 2.199593068030074663e-02
5.679064153261602355e-02 2.214855233726359396e-02
5.738264647420464326e-02 2.230223297965937615e-02
5.798082382145540448e-02 2.245697995539773853e-02
5.858523791279622583e-02 2.261280066337278266e-02
5.919595410796028856e-02 2.276970255381680075e-02
5.981303742799169709e-02 2.292769312865649764e-02
6.043655488894981997e-02 2.308677994187168653e-02
6.106657467832142527e-02 2.324697059985647921e-02
6.170315882049436096e-02 2.340827276178293267e-02
6.234638137313529282e-02 2.357069413996727703e-02
6.299631030952233812e-02 2.373424250023867602e-02
6.365301596100290948e-02 2.389892566231048912e-02
6.431658511049341553e-02 2.406475150015424322e-02
6.498705370896494526e-02 2.423172794237599473e-02
6.566451304442576242e-02 2.439986297259550199e-02
6.634902336310609383e-02 2.456916462982791302e-02
6.704068430028374548e-02 2.473964100886812817e-02
6.773955627794168988e-02 2.491130026067788633e-02
6.844571467581349322e-02 2.508415059277539771e-02
6.915923542524037015e-02 2.525820026962784584e-02
6.988019547257161290e-02 2.543345761304649510e-02
7.060867191061935555e-02 2.560993100258458083e-02
7.134474335872574569e-02 2.578762887593800956e-02
7.208848898829355034e-02 2.596655972934871007e-02
7.283998879818141814e-02 2.614673211801091940e-02
7.359932361992192751e-02 2.632815465648021339e-02
7.436657512986964702e-02 2.651083601908537507e-02
7.514182585615557242e-02 2.669478494034320873e-02
7.592515918729357549e-02 2.688001021537606006e-02
7.671665938122650130e-02 2.706652070033241375e-02
7.751641157423903861e-02 2.725432531281029094e-02
7.832450179003044854e-02 2.744343303228364075e-02
7.914101695020400729e-02 2.763385290053169824e-02
7.996604488114142373e-02 2.782559402207124277e-02
8.079967432339982270e-02 2.801866556459195468e-02
8.164199494361110143e-02 2.821307675939472084e-02
8.249309734295737218e-02 2.840883690183302474e-02
8.335307306688763407e-02 2.860595535175742068e-02
8.422201461494990826e-02 2.880444153396296419e-02
8.510001545074549756e-02 2.900430493863991738e-02
8.598717001195430032e-02 2.920555512182746588e-02
8.688357372071761620e-02 2.940820170587062077e-02
8.778932299549976892e-02 2.961225437988034351e-02
8.870451525553343930e-02 2.981772290019671715e-02
8.962924898437771293e-02 3.002461709085549324e-02
9.056362354466404585e-02 3.023294684405777866e-02
9.150773949014665010e-02 3.044272212064302874e-02
9.246169836815384957e-02 3.065395295056526706e-02
9.342560278496689352e-02 3.086664943337272954e-02
9.439955641723526969e-02 3.108082173869063797e-02
9.538366402364514829e-02 3.129648010670751934e-02
9.637803145699416763e-02 3.151363484866478992e-02
9.738276567922829474e-02 3.173229634734976018e-02
9.839797476721054426e-02 3.195247505759211959e-02
9.942376793313575933e-02 3.217418150676371741e-02
1.004602555371649497e-01 3.239742629528197249e-02
1.015075491032792765e-01 3.262222009711669701e-02
1.025657613384913514e-01 3.284857366030043829e-02
1.036350061667825340e-01 3.307649780744240792e-02
1.047151667914027751e-01 3.330600343624588733e-02
1.058067412777720928e-01 3.353710152002930406e-02
1.069096964441353659e-01 3.376980310825091619e-02
1.080241509055747950e-01 3.400411932703706341e-02
1.091502245148048000e-01 3.424006137971424141e-02
1.102880381720041381e-01 3.447764054734463873e-02
1.114377145927060997e-01 3.471686818926561502e-02
1.125993772642177315e-01 3.495775574363275268e-02
1.137731511119668137e-01 3.520031472796678745e-02
1.149591623708891841e-01 3.544455673970433457e-02
1.161575385766069057e-01 3.569049345675229939e-02
1.173684086059225418e-01 3.593813663804627800e-02
1.185919026735773041e-01 3.618749812411280187e-02
1.198281523482293831e-01 3.643858983763544751e-02
1.210772905765813146e-01 3.669142378402492216e-02
1.223394516849431735e-01 3.694601205199302130e-02
1.236147713979775797e-01 3.720236681413068014e-02
1.249033868556061744e-01 3.746050032748993175e-02
1.262054366266786853e-01 3.772042493416997294e-02
1.275210607237033666e-01 3.798215306190734497e-02
1.288504006193804396e-01 3.824569722466999305e-02
1.301935992554838772e-01 3.851107002325571127e-02
1.315508010637780056e-01 3.877828414589457040e-02
1.329221519810765695e-01 3.904735236885559929e-02
1.343077994640975159e-01 3.931828755705768508e-02
1.357078925045753504e-01 3.959110266468458816e-02
1.371225816477219250e-01 3.986581073580440504e-02
1.385520190069879642e-01 4.014242490499322219e-02
1.399963582753251667e-01 4.042095839796307905e-02
1.414557547487584610e-01 4.070142453219436490e-02
1.429303652947801762e-01 4.098383671757261509e-02
1.444203485491437344e-01 4.126820845702953988e-02
1.459258646663787740e-01 4.155455334718875099e-02
1.474470755113667930e-01 4.184288507901582493e-02
1.489841446367103639e-01 4.213321743847286971e-02
1.505372372984494500e-01 4.242556430717776828e-02
1.521065204663420711e-01 4.271993966306778662e-02
1.536921628530676098e-01 4.301635758106794882e-02
1.552943349267767725e-01 4.331483223376400571e-02
1.569132089369730809e-01 4.361537789208003169e-02
1.585489589148771361e-01 4.391800892596085804e-02
1.602017607083984774e-01 4.422273980505899565e-02
1.618717919959868357e-01 4.452958509942655380e-02
1.635592323049152585e-01 4.483855948021188420e-02
1.652642630315216965e-01 4.514967772036099919e-02
1.669870674634090224e-01 4.546295469532399269e-02
1.687278307890950901e-01 4.577840538376618668e-02
1.704867410309864328e-01 4.609604486828433600e-02
1.722639854170983642e-01 4.641588833612779463e-02
1.740597559116442983e-01 4.673795107992460840e-02
1.758742460616559700e-01 4.706224849841281199e-02
1.777076506866805405e-01 4.738879609717653457e-02
1.795601665898784449e-01 4.771760948938745528e-02
1.814319928823861505e-01 4.804870439655131720e-02
1.833233307451644367e-01 4.838209664925954834e-02
1.852343834539473266e-01 4.871780218794630885e-02
1.871653563990839930e-01 4.905583706365047869e-02
1.891164571074723244e-01 4.939621743878321036e-02
1.910878952643592643e-01 4.973895958790065103e-02
1.930798827357761982e-01 5.008407989848209785e-02
1.950926335934123901e-01 5.043159487171358646e-02
1.971263641321120974e-01 5.078152112327673218e-02
1.991812928931537274e-01 5.113387538414326111e-02
2.012576407025614134e-01 5.148867450137494667e-02
2.033556306662511193e-01 5.184593543892910411e-02
2.054754882219091416e-01 5.220567527846975420e-02
2.076174411487620719e-01 5.256791122018421997e-02
2.097817195886221842e-01 5.293266058360561466e-02
2.119685560796204515e-01 5.329994080844090154e-02
2.141781855770654164e-01 5.366976945540476163e-02
2.164108454802350923e-01 5.404216420705915125e-02
2.186667756545769836e-01 5.441714286865890343e-02
2.209462184558221298e-01 5.479472336900287344e-02
2.232494187598323410e-01 5.517492376129125992e-02
2.255766239875890977e-01 5.555776222398877556e-02
